tweet_id,favourit_count,retweet_count
732585889486888962,3776,810
732375214819057664,8309,2621
732005617171337216,15322,5669
731285275100512256,3579,1022
731156023742988288,3933,1323
730924654643314689,6303,2056
730573383004487680,5042,2232
730427201120833536,3571,1088
730211855403241472,3926,1095
730196704625098752,4989,2005
729854734790754305,4153,1172
729838605770891264,1758,399
729823566028484608,4094,1289
729463711119904772,5946,2410
729113531270991872,1932,338
728986383096946689,3232,852
728760639972315136,4802,1779
728751179681943552,2851,704
728653952833728512,3395,1079
728409960103686147,5041,2089
728387165835677696,3773,996
728046963732717569,4429,1230
728035342121635841,4678,1732
728015554473250816,4212,1146
727685679342333952,3023,660
727644517743104000,6043,1815
727524757080539137,4583,1273
727314416056803329,3422,775
727286334147182592,3119,844
727175381690781696,3996,1437
727155742655025152,3741,1378
726935089318363137,7070,2549
726887082820554753,3936,1572
726828223124897792,3651,1037
726224900189511680,4525,1188
725842289046749185,7234,2753
725786712245440512,4270,1418
725729321944506368,5324,1859
725458796924002305,1445,640
724983749226668032,3810,1357
724771698126512129,2436,668
724405726123311104,5423,1705
724049859469295616,4434,1830
724046343203856385,2727,578
724004602748780546,4296,1630
723912936180330496,3997,1277
723688335806480385,7882,3084
723673163800948736,3091,927
723179728551723008,5417,1936
722974582966214656,4204,1626
722613351520608256,5094,1700
721503162398597120,4750,1936
721001180231503872,2592,638
720785406564900865,3196,793
720775346191278080,2548,697
720415127506415616,4237,1557
720389942216527872,6548,2609
720340705894408192,2942,1012
720059472081784833,3982,1161
720043174954147842,5034,2084
719991154352222208,4961,1813
719704490224398336,4674,1500
719551379208073216,5183,2001
719367763014393856,2860,768
719339463458033665,4528,1295
719332531645071360,3507,993
718971898235854848,3577,1130
718939241951195136,5381,1835
718631497683582976,19327,8363
718613305783398402,2497,499
718540630683709445,2538,1056
718460005985447936,2766,544
718454725339934721,4977,1563
718246886998687744,1982,516
718234618122661888,3977,1040
717841801130979328,2519,616
717790033953034240,2953,1162
717537687239008257,5899,1910
717428917016076293,1652,467
717421804990701568,3231,873
717047459982213120,6437,1993
717009362452090881,3343,1012
716802964044845056,4409,1226
716791146589110272,7462,1590
716730379797970944,1266,445
716447146686459905,13415,6129
716439118184652801,2432,218
716285507865542656,2846,1123
716080869887381504,6910,1982
715928423106027520,3274,910
715758151270801409,3816,1490
715733265223708672,4789,1748
715704790270025728,2879,587
715696743237730304,4014,1342
715680795826982913,4436,1685
715360349751484417,5610,1633
715342466308784130,3110,715
715220193576927233,2478,679
715200624753819648,5266,1960
715009755312439296,4279,1282
714982300363173890,3849,1068
714962719905021952,7548,4444
714957620017307648,4232,1467
714631576617938945,3350,1039
714606013974974464,3729,956
714485234495041536,2766,1195
714258258790387713,3106,742
714251586676113411,3360,863
714214115368108032,2334,911
714141408463036416,4417,1450
713919462244790272,3375,804
713909862279876608,1969,558
713900603437621249,2916,765
713761197720473600,5004,1428
713411074226274305,4536,1345
713177543487135744,7408,2935
713175907180089344,4582,1517
712809025985978368,19042,6981
712717840512598017,12682,5183
712668654853337088,4277,1258
712438159032893441,5464,1617
712309440758808576,247,25
712097430750289920,3890,1079
712092745624633345,3016,922
712085617388212225,3344,501
712065007010385924,2325,652
711998809858043904,0,130
711968124745228288,8283,2402
711743778164514816,2921,1023
711732680602345472,9121,4299
711694788429553666,33739,19048
711652651650457602,3967,951
711363825979756544,3758,1176
711306686208872448,3401,757
711008018775851008,3070,635
710997087345876993,4686,1438
710844581445812225,2616,719
710833117892898816,2763,555
710658690886586372,2375,585
710609963652087808,4924,2457
710588934686908417,4676,1944
710296729921429505,2439,771
710283270106132480,2200,536
710272297844797440,4657,1288
710269109699739648,2462,1170
710153181850935296,2989,923
710140971284037632,2849,917
710117014656950272,5649,2076
709918798883774466,3066,1102
709901256215666688,694,105
709852847387627521,3611,1244
709566166965075968,3634,1252
709556954897764353,3384,1105
709519240576036864,1530,243
709449600415961088,2295,600
709409458133323776,2694,713
709225125749587968,2467,594
709207347839836162,12910,6072
709198395643068416,2488,667
709179584944730112,2060,694
709158332880297985,2103,435
709042156699303936,4888,1705
708853462201716736,1841,682
708845821941387268,3078,934
708834316713893888,1731,524
708810915978854401,16956,7210
708738143638450176,2821,846
708711088997666817,2619,748
708479650088034305,2623,700
708469915515297792,3177,845
708400866336894977,16437,10533
708356463048204288,3694,1378
708349470027751425,2415,762
708149363256774660,4397,1600
708130923141795840,3482,878
708119489313951744,2758,1017
708109389455101952,1988,561
708026248782585858,4491,1992
707995814724026368,3224,1169
707983188426153984,51,2
707969809498152960,2776,1006
707776935007539200,3376,987
707741517457260545,2566,635
707738799544082433,4208,2582
707693576495472641,3523,1037
707629649552134146,2646,920
707610948723478529,17428,6639
707420581654872064,2342,719
707411934438625280,2351,615
707387676719185920,3601,1346
707377100785885184,3374,1125
707315916783140866,2546,666
707297311098011648,2852,823
707059547140169728,2660,702
707038192327901184,2250,820
707021089608753152,4195,1423
707014260413456384,2369,620
706904523814649856,14995,8158
706901761596989440,2125,624
706681918348251136,3419,1007
706644897839910912,2651,1141
706593038911545345,2221,650
706538006853918722,3558,1473
706516534877929472,3187,1071
706346369204748288,3545,964
706310011488698368,21973,8304
706291001778950144,1748,487
706265994973601792,2810,961
706169069255446529,4024,2316
706166467411222528,5297,1669
706153300320784384,1527,394
705975130514706432,3196,762
705970349788291072,3235,925
705898680587526145,2431,578
705786532653883392,2005,544
705591895322394625,3258,1199
705475953783398401,3036,956
705442520700944385,4565,1702
705428427625635840,3918,1752
705239209544720384,3085,776
705223444686888960,2647,830
705102439679201280,2212,532
705066031337840642,2238,633
704871453724954624,4398,1160
704859558691414016,2319,568
704847917308362754,5245,1599
704819833553219584,2715,1029
704761120771465216,6816,3015
704499785726889984,3012,1045
704491224099647488,783,83
704480331685040129,3491,1101
704364645503647744,8250,3695
704347321748819968,1634,362
704134088924532736,1549,484
704113298707505153,1899,586
704054845121142784,3012,946
703774238772166656,1890,481
703769065844768768,3376,1183
703631701117943808,2663,715
703611486317502464,3964,1580
703425003149250560,3900,1431
703407252292673536,2529,725
703382836347330562,3610,1182
703356393781329922,1967,403
703268521220972544,2022,566
703079050210877440,7609,3221
703041949650034688,27122,13038
702932127499816960,2670,750
702899151802126337,1653,473
702684942141153280,3326,1119
702671118226825216,2263,580
702598099714314240,12540,3570
702539513671897089,2960,995
702332542343577600,3284,1626
702321140488925184,3368,1079
702276748847800320,2549,795
702217446468493312,4940,1390
701981390485725185,3553,1038
701952816642965504,3936,1067
701889187134500865,3643,1440
701805642395348998,3531,1763
701601587219795968,2148,476
701570477911896070,2900,963
701545186879471618,2738,637
701214700881756160,12588,5315
700890391244103680,2274,597
700864154249383937,2668,640
700847567345688576,2517,520
700796979434098688,2509,995
700747788515020802,23535,9728
700518061187723268,2699,832
700505138482569216,2354,597
700462010979500032,4252,1870
700167517596164096,2719,777
700151421916807169,2303,695
700143752053182464,7747,2848
700062718104104960,2729,725
700029284593901568,2134,605
700002074055016451,3412,1395
699801817392291840,3152,999
699788877217865730,2304,521
699779630832685056,2842,1301
699775878809702401,2015,627
699691744225525762,10561,4807
699446877801091073,6107,2724
699434518667751424,2229,529
699423671849451520,1418,342
699413908797464576,2135,638
699370870310113280,1940,457
699323444782047232,3256,901
699088579889332224,2302,658
699079609774645248,2519,683
699072405256409088,3082,1240
699060279947165696,3877,1879
699036661657767936,2676,1242
698989035503689728,3475,1021
698953797952008193,2785,944
698907974262222848,2614,652
698710712454139905,2539,710
698703483621523456,1498,398
698635131305795584,1329,353
698549713696649216,2394,644
698355670425473025,1925,472
698342080612007937,2330,987
698262614669991936,4891,2089
698195409219559425,17281,6211
698178924120031232,2896,778
697995514407682048,1564,347
697990423684476929,3379,1349
697943111201378304,2464,714
697881462549430272,3101,1233
697630435728322560,1801,560
697616773278015490,3252,1052
697596423848730625,3119,1316
697575480820686848,2098,517
697516214579523584,2133,1175
697482927769255936,2483,699
697463031882764288,3514,1443
697270446429966336,4821,1949
697259378236399616,3384,1040
697255105972801536,3113,1206
697242256848379904,2587,698
696900204696625153,3271,1060
696894894812565505,2408,704
696886256886657024,5009,1880
696877980375769088,2514,737
696754882863349760,1528,372
696744641916489729,2128,976
696713835009417216,2439,675
696518437233913856,4021,1778
696490539101908992,1249,149
696488710901260288,2611,1077
696405997980676096,3297,1197
696100768806522880,1992,689
695816827381944320,3099,1220
695794761660297217,3268,813
695767669421768709,1925,780
695629776980148225,4704,2185
695446424020918272,4515,1890
695409464418041856,8911,3727
695314793360662529,3737,1523
695095422348574720,2711,641
695074328191332352,2929,1154
695064344191721472,1646,624
695051054296211456,2742,821
694925794720792577,2767,953
694905863685980160,2831,971
694669722378485760,36846,15060
694356675654983680,1551,297
694352839993344000,2103,645
694342028726001664,1616,500
694329668942569472,2060,522
694206574471057408,4297,2116
694183373896572928,3034,971
694001791655137281,3497,1073
693993230313091072,1927,421
693942351086120961,1789,384
693647888581312512,2770,616
693644216740769793,1382,131
693642232151285760,2612,430
693629975228977152,2518,831
693622659251335168,1584,383
693590843962331137,5200,2059
693582294167244802,1694,265
693486665285931008,1832,662
693280720173801472,3461,1282
693267061318012928,2458,845
693262851218264065,2292,520
693231807727280129,2947,759
693155686491000832,8107,3352
693109034023534592,1773,643
693095443459342336,1920,482
692919143163629568,2736,785
692905862751522816,2505,914
692901601640583168,1825,623
692894228850999298,2339,839
692828166163931137,2963,918
692752401762250755,7030,3778
692568918515392513,4485,1608
692535307825213440,3277,1425
692530551048294401,1895,432
692423280028966913,1520,240
692417313023332352,9606,3625
692187005137076224,2600,853
692158366030913536,2209,819
692142790915014657,1693,412
692041934689402880,3498,1329
692017291282812928,2950,997
691820333922455552,4068,1734
691793053716221953,8370,4398
691756958957883396,2955,1056
691675652215414786,2005,526
691483041324204033,2453,582
691459709405118465,4161,1197
691444869282295808,2733,881
691416866452082688,19899,7981
691321916024623104,2645,683
691096613310316544,3043,916
691090071332753408,1763,349
690989312272396288,6078,2991
690959652130045952,3689,1313
690938899477221376,4242,2079
690932576555528194,3385,1071
690735892932222976,3903,1327
690728923253055490,2239,538
690690673629138944,2394,837
690649993829576704,1351,290
690607260360429569,302,17
690597161306841088,2022,633
690400367696297985,1931,470
690374419777196032,3354,887
690360449368465409,2730,926
690348396616552449,1555,539
690248561355657216,1728,429
690021994562220032,2871,1074
690015576308211712,2584,768
690005060500217858,3768,1766
689999384604450816,1472,387
689993469801164801,1503,473
689977555533848577,1409,468
689905486972461056,2504,722
689877686181715968,3119,1226
689835978131935233,2225,783
689661964914655233,3298,966
689659372465688576,10663,4056
689623661272240129,2294,667
689599056876867584,11986,5767
689557536375177216,2111,478
689517482558820352,3504,1491
689289219123089408,2322,985
689283819090870273,3384,1150
689280876073582592,2046,744
689275259254616065,1187,253
689255633275777024,2633,1124
689154315265683456,3165,1040
689143371370250240,2069,530
688916208532455424,2812,909
688908934925697024,2177,809
688898160958271489,2164,821
688894073864884227,2305,725
688828561667567616,1418,389
688804835492233216,992,200
688789766343622656,2286,685
688547210804498433,2688,729
688519176466644993,2389,763
688385280030670848,9563,4661
688211956440801280,2299,865
688179443353796608,2187,612
688116655151435777,2918,811
688064179421470721,1783,373
687841446767013888,5627,2638
687826841265172480,2820,1180
687818504314159109,2563,991
687807801670897665,2469,736
687732144991551489,1816,686
687704180304273409,2514,877
687664829264453632,1995,528
687494652870668288,1961,593
687480748861947905,1650,251
687476254459715584,2043,556
687460506001633280,2123,564
687399393394311168,1955,649
687317306314240000,20738,9549
687312378585812992,4495,1980
687127927494963200,5628,2393
687124485711986689,2237,522
687109925361856513,5990,2582
687102708889812993,2410,1025
687096057537363968,2314,629
686947101016735744,8874,3325
686760001961103360,3632,1442
686749460672679938,3587,1517
686730991906516992,4277,1254
686683045143953408,2909,840
686618349602762752,3804,1425
686606069955735556,1959,569
686394059078897668,1790,709
686386521809772549,3353,920
686377065986265092,2281,589
686358356425093120,2259,705
686286779679375361,4125,1741
686050296934563840,2266,755
686035780142297088,1189,126
686034024800862208,3209,1210
686007916130873345,2568,440
686003207160610816,1883,670
685973236358713344,2174,542
685943807276412928,1678,625
685906723014619143,7738,3050
685681090388975616,2092,131
685667379192414208,2414,600
685663452032069632,3358,1529
685641971164143616,3024,815
685547936038666240,33970,16423
685532292383666176,3130,1209
685325112850124800,9772,4160
685321586178670592,2727,674
685315239903100929,3452,1126
685307451701334016,2139,460
685268753634967552,3200,1254
685198997565345792,2411,694
685169283572338688,4228,1486
684969860808454144,2439,390
684959798585110529,7023,3269
684940049151070208,3320,1092
684926975086034944,3605,486
684914660081053696,3622,1541
684902183876321280,1938,556
684880619965411328,2164,859
684830982659280897,36118,22599
684800227459624960,2806,1043
684594889858887680,9192,3681
684588130326986752,4239,1470
684567543613382656,3111,1285
684538444857667585,2726,996
684481074559381504,4002,1224
684460069371654144,2042,578
684241637099323392,8413,3466
684225744407494656,1274,219
684222868335505415,3947,1435
684200372118904832,2232,1071
684195085588783105,1972,542
684188786104872960,3590,1230
684177701129875456,2074,703
684147889187209216,3070,1562
684122891630342144,2061,496
684097758874210310,4239,1499
683857920510050305,3923,1163
683852578183077888,1986,369
683849932751646720,2686,1019
683834909291606017,2706,1158
683828599284170753,2889,1112
683773439333797890,3440,1412
683742671509258241,6696,3474
683515932363329536,7566,3053
683498322573824003,3264,1007
683481228088049664,2726,1043
683462770029932544,2505,705
683449695444799489,4017,1685
683391852557561860,7861,2489
683357973142474752,3016,970
683142553609318400,2970,1091
683111407806746624,3499,955
683098815881154561,2227,689
683078886620553216,2042,586
683030066213818368,2216,761
682962037429899265,38046,17454
682808988178739200,1831,188
682788441537560576,2544,1167
682750546109968385,1564,459
682697186228989953,1349,378
682662431982772225,3146,1134
682638830361513985,2123,633
682429480204398592,3530,1214
682406705142087680,7808,1845
682393905736888321,2301,712
682389078323662849,1711,489
682303737705140231,3161,1054
682259524040966145,4288,1268
682242692827447297,3353,1230
682088079302213632,18841,10340
682059653698686977,5096,1772
682047327939461121,3288,1003
682032003584274432,6785,2109
682003177596559360,3232,1600
681981167097122816,2884,1081
681891461017812993,2544,856
681694085539872773,13174,4244
681679526984871937,1819,467
681654059175129088,2716,971
681610798867845120,1964,500
681579835668455424,3643,1364
681523177663676416,14737,6061
681340665377193984,1688,294
681339448655802368,9559,4254
681320187870711809,2724,784
681302363064414209,4062,1905
681297372102656000,3297,1005
681281657291280384,3311,1151
681261549936340994,1501,290
681242418453299201,1529,565
681231109724700672,2471,508
681193455364796417,3807,1551
680970795137544192,2488,694
680959110691590145,4697,2093
680940246314430465,3301,1099
680934982542561280,2132,459
680913438424612864,2469,648
680889648562991104,1813,380
680836378243002368,3558,1392
680805554198020098,2217,690
680801747103793152,2439,859
680798457301471234,2927,1086
680609293079592961,2709,743
680583894916304897,3728,1400
680497766108381184,4355,1996
680494726643068929,1766,507
680473011644985345,2621,775
680440374763077632,1494,528
680221482581123072,1500,303
680206703334408192,2916,1235
680191257256136705,2208,528
680176173301628928,4008,1640
680161097740095489,2389,771
680145970311643136,3710,1827
680130881361686529,2345,990
680115823365742593,2791,942
680100725817409536,3673,1437
680085611152338944,13150,9358
680070545539371008,2654,919
679877062409191424,2026,678
679872969355714560,2242,691
679862121895714818,2516,651
679854723806179328,2937,1291
679844490799091713,2431,794
679828447187857408,37263,14669
679777920601223168,3168,1160
679736210798047232,2148,828
679729593985699840,2222,859
679722016581222400,1696,489
679530280114372609,4904,2175
679527802031484928,2708,755
679511351870550016,3456,1320
679503373272485890,3221,1535
679475951516934144,2145,663
679462823135686656,32567,19662
679405845277462528,2434,1253
679158373988876288,21937,8435
679148763231985668,2845,1076
679132435750195208,3042,1205
679111216690831360,6114,2670
679062614270468097,17468,8554
679047485189439488,2301,703
679001094530465792,2902,1289
678991772295516161,2368,1229
678969228704284672,1686,484
678800283649069056,2643,944
678798276842360832,3540,1227
678774928607469569,2871,957
678767140346941444,3623,1422
678764513869611008,1678,496
678755239630127104,7301,3440
678740035362037760,3850,1762
678708137298427904,5715,2525
678675843183484930,2931,1535
678643457146150913,2096,442
678446151570427904,4096,1627
678424312106393600,5543,2640
678410210315247616,4337,1898
678399652199309312,81030,33043
678396796259975168,1629,440
678389028614488064,1916,439
678380236862578688,2499,946
678341075375947776,1765,558
678334497360859136,1333,269
678278586130948096,11691,6313
678255464182861824,1625,387
678023323247357953,1968,395
678021115718029313,14038,6611
677961670166224897,3493,1754
677918531514703872,1380,426
677895101218201600,4936,2179
677716515794329600,3125,1004
677700003327029250,3462,1501
677698403548192770,1256,333
677687604918272002,2534,875
677673981332312066,3398,1554
677662372920729601,1978,1004
677644091929329666,1894,830
677573743309385728,2176,746
677565715327688705,1323,473
677557565589463040,2488,1197
677547928504967168,7062,3782
677530072887205888,1091,235
677335745548390400,3097,1857
677334615166730240,1376,299
677331501395156992,1116,244
677328882937298944,3697,1557
677314812125323265,1675,551
677301033169788928,1259,423
677269281705472000,2034,728
677228873407442944,3608,1689
677187300187611136,2790,955
676975532580409345,2834,1113
676957860086095872,2258,837
676949632774234114,1333,412
676948236477857792,2217,899
676946864479084545,1747,387
676942428000112642,2111,778
676936541936185344,12939,5059
676916996760600576,3015,1853
676897532954456065,2289,741
676864501615042560,2133,735
676821958043033607,23431,16127
676819651066732545,1837,691
676811746707918848,1444,437
676776431406465024,5082,2076
676617503762681856,2948,1012
676613908052996102,1097,203
676606785097199616,1911,452
676603393314578432,1179,393
676593408224403456,4644,2222
676590572941893632,927,129
676588346097852417,2352,816
676582956622721024,1219,288
676575501977128964,2631,1155
676533798876651520,1902,571
676496375194980353,1541,547
676470639084101634,11780,4818
676440007570247681,1739,686
676430933382295552,1416,356
676263575653122048,2105,567
676237365392908289,1239,300
676219687039057920,76627,31947
676215927814406144,1768,601
676191832485810177,2311,1062
676146341966438401,1941,679
676121918416756736,2187,1192
676101918813499392,2854,1200
676098748976615425,3050,1476
676089483918516224,1332,446
675898130735476737,1642,587
675891555769696257,2158,889
675888385639251968,2413,989
675878199931371520,4217,1439
675870721063669760,1657,590
675853064436391936,2721,1335
675849018447167488,944,150
675845657354215424,2305,908
675822767435051008,1541,551
675820929667219457,1061,238
675798442703122432,10369,3472
675781562965868544,1642,487
675740360753160193,1184,356
675710890956750848,1908,841
675707330206547968,2001,712
675706639471788032,649,100
675534494439489536,1839,431
675531475945709568,1195,393
675522403582218240,1050,294
675517828909424640,1303,470
675501075957489664,17325,5950
675497103322386432,3173,1332
675489971617296384,1314,616
675483430902214656,1854,995
675432746517426176,1538,586
675372240448454658,1701,523
675362609739206656,1058,236
675354435921575936,33026,17553
675349384339542016,3957,2314
675334060156301312,2798,1328
675166823650848770,3640,1649
675153376133427200,6331,2657
675149409102012420,3761,1714
675147105808306176,947,242
675146535592706048,1201,318
675145476954566656,2154,920
675135153782571009,1306,505
675113801096802304,1962,801
675111688094527488,975,259
675109292475830276,2816,1155
675047298674663426,1068,335
675015141583413248,2724,1223
675006312288268288,995,232
675003128568291329,1568,484
674999807681908736,2260,1121
674805413498527744,863,363
674800520222154752,3040,876
674793399141146624,2520,1106
674790488185167872,1114,253
674788554665512960,821,216
674781762103414784,2009,1224
674774481756377088,1126,482
674767892831932416,1834,808
674764817387900928,790,242
674754018082705410,1368,459
674752233200820224,1466,479
674743008475090944,1416,560
674742531037511680,492,51
674739953134403584,1115,397
674737130913071104,648,95
674690135443775488,1152,479
674670581682434048,1607,665
674664755118911488,927,259
674646392044941312,1448,501
674644256330530816,1026,272
674638615994089473,1690,593
674632714662858753,1510,590
674606911342424069,943,102
674468880899788800,6258,2093
674447403907457024,1064,363
674436901579923456,1119,398
674422304705744896,1439,549
674416750885273600,681,143
674410619106390016,1202,473
674394782723014656,1513,583
674372068062928900,850,321
674330906434379776,565,74
674318007229923329,1428,525
674307341513269249,11371,7080
674291837063053312,14799,5987
674271431610523648,1575,743
674269164442398721,908,228
674265582246694913,1657,864
674262580978937856,1306,463
674255168825880576,1470,563
674082852460433408,757,173
674075285688614912,984,293
674063288070742018,6380,2242
674053186244734976,3330,1322
674051556661161984,1446,496
674045139690631169,1425,649
674042553264685056,725,130
674038233588723717,1106,421
674036086168010753,849,214
674024893172875264,1789,1237
674019345211760640,1133,305
674014384960745472,1565,656
674008982932058114,1200,364
673956914389192708,1950,968
673919437611909120,1169,376
673906403526995968,3200,1643
673887867907739649,931,254
673716320723169284,3081,756
673715861853720576,3547,2105
673711475735838725,1038,302
673709992831262724,849,278
673708611235921920,1086,295
673707060090052608,1101,397
673705679337693185,1253,406
673700254269775872,1443,577
673697980713705472,3802,1976
673689733134946305,1736,660
673688752737402881,1268,502
673686845050527744,1440,447
673680198160809984,1376,475
673662677122719744,1256,367
673656262056419329,720,245
673636718965334016,1102,365
673612854080196609,1597,730
673583129559498752,1187,368
673580926094458881,837,274
673576835670777856,1389,568
673363615379013632,1025,309
673359818736984064,1454,680
673355879178194945,1491,581
673352124999274496,1657,542
673350198937153538,747,217
673345638550134785,2505,1284
673343217010679808,971,273
673342308415348736,1271,591
673320132811366400,13458,8029
673317986296586240,875,263
673295268553605120,7516,3189
673270968295534593,1062,369
673240798075449344,1421,739
673213039743795200,2244,851
673148804208660480,1683,639
672997845381865473,1973,733
672995267319328768,955,298
672988786805112832,983,295
672984142909456390,1257,549
672980819271634944,1823,1023
672975131468300288,1675,913
672970152493887488,942,361
672968025906282496,1309,552
672964561327235073,1418,646
672902681409806336,1362,511
672898206762672129,904,428
672884426393653248,1546,842
672877615439593473,1031,369
672834301050937345,1309,577
672828477930868736,1257,496
672640509974827008,975,327
672622327801233409,1297,496
672614745925664768,1220,592
672609152938721280,1115,391
672604026190569472,1109,402
672594978741354496,1325,613
672591762242805761,946,337
672591271085670400,719,185
672538107540070400,1028,369
672523490734551040,637,173
672488522314567680,1108,442
672482722825261057,1131,606
672481316919734272,716,126
672475084225949696,1425,706
672466075045466113,1353,540
672272411274932228,6437,3407
672267570918129665,1495,620
672264251789176834,1135,340
672256522047614977,2808,1561
672254177670729728,1425,750
672248013293752320,1715,611
672245253877968896,682,161
672239279297454080,890,325
672231046314901505,1828,1023
672222792075620352,780,214
672205392827572224,2255,1162
672169685991993344,1010,371
672160042234327040,872,360
672139350159835138,1743,709
672125275208069120,2397,1148
672095186491711488,1002,372
672082170312290304,938,371
672068090318987265,1286,522
671896809300709376,8473,4185
671891728106971137,1328,578
671882082306625538,3452,1387
671879137494245376,1412,685
671874878652489728,1242,563
671866342182637568,1110,503
671855973984772097,904,444
671789708968640512,7042,3504
671768281401958400,1191,524
671763349865160704,1674,929
671744970634719232,1350,779
671743150407421952,744,235
671735591348891648,1436,759
671729906628341761,8476,4377
671561002136281088,12776,7264
671550332464455680,910,208
671547767500775424,1349,601
671544874165002241,1969,1051
671542985629241344,1087,566
671538301157904385,925,398
671536543010570240,1164,410
671533943490011136,1012,585
671528761649688577,839,263
671520732782923777,1396,532
671518598289059840,951,292
671511350426865664,1603,727
671504605491109889,6992,3559
671497587707535361,911,451
671488513339211776,1010,471
671486386088865792,576,205
671485057807351808,759,234
671390180817915904,1430,740
671362598324076544,1103,297
671357843010908160,399,149
671355857343524864,480,115
671347597085433856,953,430
671186162933985280,734,212
671182547775299584,1113,349
671166507850801152,868,353
671163268581498880,1653,1110
671159727754231808,370,82
671154572044468225,710,220
671151324042559489,666,156
671147085991960577,670,228
671141549288370177,1154,662
671138694582165504,917,403
671134062904504320,746,197
671122204919246848,3483,2534
671115716440031232,1364,781
671109016219725825,1136,443
670995969505435648,1102,294
670842764863651840,24529,8754
670840546554966016,588,194
670838202509447168,1102,698
670833812859932673,442,124
670832455012716544,729,219
670826280409919488,5521,4072
670823764196741120,772,192
670822709593571328,610,95
670815497391357952,3164,1541
670811965569282048,1120,274
670807719151067136,1151,497
670804601705242624,1951,967
670803562457407488,341,87
670797304698376195,735,240
670792680469889025,825,281
670789397210615808,656,244
670786190031921152,600,201
670783437142401025,816,395
670782429121134593,1552,776
670780561024270336,782,289
670778058496974848,325,74
670764103623966721,1068,422
670755717859713024,437,111
670733412878163972,958,517
670727704916926465,822,364
670717338665226240,1199,498
670704688707301377,768,373
670691627984359425,590,247
670679630144274432,746,281
670676092097810432,245,43
670668383499735048,10672,5059
670474236058800128,1510,754
670468609693655041,350,86
670465786746662913,974,554
670452855871037440,546,205
670449342516494336,1190,663
670444955656130560,6708,1989
670442337873600512,641,201
670435821946826752,1048,518
670434127938719744,1396,652
670433248821026816,327,114
670428280563085312,1372,626
670427002554466305,521,166
670421925039075328,1300,634
670420569653809152,626,316
670417414769758208,566,318
670411370698022913,2013,901
670408998013820928,553,226
670403879788544000,431,157
670385711116361728,553,208
670374371102445568,746,273
670361874861563904,327,68
670338931251150849,421,112
670319130621435904,3857,1230
670303360680108032,428,136
670290420111441920,702,289
670093938074779648,1019,335
670086499208155136,695,252
670079681849372674,2217,1240
670073503555706880,1574,795
670069087419133954,624,240
670061506722140161,764,344
670055038660800512,669,335
670046952931721218,643,177
670040295598354432,753,113
670037189829525505,585,277
670003130994700288,333,93
669993076832759809,325,86
669972011175813120,446,159
669970042633789440,302,62
669942763794931712,500,165
669926384437997569,371,105
669923323644657664,232,57
669753178989142016,808,404
669749430875258880,265,65
669684865554620416,512,90
669683899023405056,387,112
669682095984410625,347,135
669680153564442624,662,293
669661792646373376,800,440
669625907762618368,3514,1825
669603084620980224,943,366
669597912108789760,513,151
669583744538451968,1487,929
669573570759163904,433,141
669571471778410496,1587,1023
669567591774625800,234,55
669564461267722241,383,124
669393256313184256,366,77
669375718304980992,1325,733
669371483794317312,497,182
669367896104181761,459,157
669363888236994561,615,227
669359674819481600,370,123
669354382627049472,2697,1286
669353438988365824,641,264
669351434509529089,436,187
669328503091937280,1018,420
669327207240699904,574,115
669324657376567296,497,210
669216679721873412,1188,405
669214165781868544,436,166
669203728096960512,1000,482
669037058363662336,650,316
669015743032369152,738,376
669006782128353280,576,251
669000397445533696,20820,6395
668994913074286592,439,232
668992363537309700,742,348
668989615043424256,677,332
668988183816871936,891,475
668986018524233728,551,171
668981893510119424,533,307
668979806671884288,795,354
668975677807423489,1301,583
668967877119254528,146,23
668960084974809088,701,239
668955713004314625,279,72
668932921458302977,262,59
668902994700836864,317,102
668892474547511297,395,152
668872652652679168,522,302
668852170888998912,453,168
668826086256599040,431,139
668815180734689280,573,271
668779399630725120,705,375
668655139528511488,529,220
668645506898350081,884,534
668643542311546881,874,534
668641109086707712,1075,541
668636665813057536,1032,492
668633411083464705,2792,1652
668631377374486528,709,318
668627278264475648,315,115
668625577880875008,384,137
668623201287675904,1419,772
668620235289837568,199,43
668614819948453888,611,316
668587383441514497,1665,1082
668567822092664832,242,55
668544745690562560,512,223
668542336805281792,451,218
668537837512433665,249,76
668528771708952576,456,228
668507509523615744,321,106
668496999348633600,410,132
668484198282485761,421,235
668480044826800133,455,149
668466899341221888,875,521
668297328638447616,614,297
668291999406125056,241,30
668286279830867968,501,137
668274247790391296,816,231
668268907921326080,550,235
668256321989451776,1298,615
668248472370458624,977,489
668237644992782336,6166,2850
668226093875376128,296,103
668221241640230912,509,197
668204964695683073,553,195
668190681446379520,654,197
668171859951755264,485,195
668154635664932864,488,316
668142349051129856,567,283
668113020489474048,661,240
667937095915278337,1251,787
667924896115245057,297,113
667915453470232577,207,55
667911425562669056,488,303
667902449697558528,842,374
667886921285246976,1872,1090
667885044254572545,807,480
667878741721415682,388,118
667873844930215936,621,402
667866724293877760,2987,1026
667861340749471744,237,78
667832474953625600,290,62
667806454573760512,1047,493
667801013445750784,326,97
667793409583771648,693,331
667782464991965184,405,245
667773195014021121,234,57
667766675769573376,438,214
667728196545200128,376,150
667724302356258817,477,316
667550904950915073,0,35
667550882905632768,0,33
667549055577362432,5735,2274
667546741521195010,334,123
667544320556335104,854,524
667538891197542400,202,65
667534815156183040,810,533
